sequence,observed_at,business.blks_hit,business.blks_read,business.concurrency_detail_bytes,business.concurrency_detail_rows,business.expense_detail_bytes,business.expense_detail_rows,business.table.expense_detail.idx_scans,business.table.expense_detail.idx_tuples_fetched,business.table.expense_detail.live_tuples,business.table.expense_detail.seq_scans,business.table.expense_detail.seq_tuples_read,business.table.final_v5_concurrency_expense_detail.idx_scans,business.table.final_v5_concurrency_expense_detail.idx_tuples_fetched,business.table.final_v5_concurrency_expense_detail.live_tuples,business.table.final_v5_concurrency_expense_detail.seq_scans,business.table.final_v5_concurrency_expense_detail.seq_tuples_read,business.temp_bytes,business.xact_commit,control.activity_active,control.activity_audit_lock_waiters,control.activity_lock_waiters,control.activity_task_lock_waiters,control.approval_events,control.approval_events_bytes,control.audit_events,control.audit_events_bytes,control.audit_head_sequence,control.blks_hit,control.blks_read,control.callback_idempotency,control.callback_idempotency_bytes,control.deadlocks,control.locks_waiting,control.table.approval_events.idx_scans,control.table.approval_events.idx_tuples_fetched,control.table.approval_events.live_tuples,control.table.approval_events.seq_scans,control.table.approval_events.seq_tuples_read,control.table.audit_events.idx_scans,control.table.audit_events.idx_tuples_fetched,control.table.audit_events.live_tuples,control.table.audit_events.seq_scans,control.table.audit_events.seq_tuples_read,control.table.callback_idempotency.idx_scans,control.table.callback_idempotency.idx_tuples_fetched,control.table.callback_idempotency.live_tuples,control.table.callback_idempotency.seq_scans,control.table.callback_idempotency.seq_tuples_read,control.table.task_grants.idx_scans,control.table.task_grants.idx_tuples_fetched,control.table.task_grants.live_tuples,control.table.task_grants.seq_scans,control.table.task_grants.seq_tuples_read,control.table.tasks.idx_scans,control.table.tasks.idx_tuples_fetched,control.table.tasks.live_tuples,control.table.tasks.seq_scans,control.table.tasks.seq_tuples_read,control.task_grants,control.task_grants_bytes,control.tasks,control.tasks_active,control.tasks_archived,control.tasks_awaiting_approval,control.tasks_awaiting_submission,control.tasks_bytes,control.temp_bytes,control.xact_commit,control.xact_rollback,oa.drafts_inferred_control_task_lower_bound,oa.process_rss_bytes,oa.process_threads,oa.process_virtual_bytes
194,2026-08-20T09:37:45.435012726Z,10457557.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,18176.000000,181760.000000,176991584.000000,65595.000000,1.000000,0.000000,0.000000,0.000000,17614.000000,28852224.000000,80177.000000,109264896.000000,80177.000000,252270516.000000,2273947.000000,17614.000000,4620288.000000,0.000000,0.000000,109.000000,107840.000000,17614.000000,87.000000,631640.000000,95738.000000,30734297.000000,80207.000000,43928.000000,1804553729.000000,52247.000000,17317.000000,17617.000000,791.000000,1892512.000000,97837.000000,114757.000000,8807.000000,162.000000,625571.000000,306110.000000,10665034.000000,8809.000000,139.000000,199837.000000,8807.000000,21954560.000000,8807.000000,8807.000000,0.000000,0.000000,0.000000,23388160.000000,0.000000,781259.000000,9180.000000,8807.000000,93515776.000000,35.000000,3909275648.000000
195,2026-08-20T09:38:15.406903699Z,10457895.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,18177.000000,181770.000000,176991584.000000,65608.000000,1.000000,0.000000,0.000000,0.000000,17614.000000,28852224.000000,80177.000000,109264896.000000,80177.000000,254697667.000000,2274017.000000,17614.000000,4620288.000000,0.000000,0.000000,110.000000,110631.000000,17614.000000,87.000000,631640.000000,96283.000000,31002045.000000,80207.000000,44153.000000,1822593554.000000,52247.000000,17317.000000,17617.000000,792.000000,1910126.000000,97837.000000,114757.000000,8807.000000,163.000000,634378.000000,306196.000000,10839691.000000,8809.000000,139.000000,199837.000000,8807.000000,21954560.000000,8807.000000,8807.000000,0.000000,0.000000,0.000000,23388160.000000,0.000000,782942.000000,9180.000000,8807.000000,93515776.000000,35.000000,3909275648.000000
196,2026-08-20T09:38:45.415552698Z,10458327.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,18178.000000,181780.000000,176991584.000000,65623.000000,1.000000,0.000000,0.000000,0.000000,17614.000000,28852224.000000,80177.000000,109264896.000000,80177.000000,256803171.000000,2274070.000000,17614.000000,4620288.000000,0.000000,0.000000,111.000000,113422.000000,17614.000000,87.000000,631640.000000,96740.000000,31277049.000000,80207.000000,44343.000000,1837827184.000000,52247.000000,17317.000000,17617.000000,793.000000,1927740.000000,97837.000000,114757.000000,8807.000000,164.000000,643185.000000,306275.000000,11014341.000000,8809.000000,139.000000,199837.000000,8807.000000,21954560.000000,8807.000000,8807.000000,0.000000,0.000000,0.000000,23388160.000000,0.000000,784372.000000,9180.000000,8807.000000,84414464.000000,35.000000,3909275648.000000
197,2026-08-20T09:39:15.405108381Z,10458665.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,18179.000000,181790.000000,176991584.000000,65636.000000,1.000000,0.000000,0.000000,0.000000,17614.000000,28852224.000000,80177.000000,109264896.000000,80177.000000,259695777.000000,2274115.000000,17614.000000,4620288.000000,0.000000,0.000000,112.000000,116213.000000,17614.000000,87.000000,631640.000000,97401.000000,31544944.000000,80207.000000,44618.000000,1859875859.000000,52247.000000,17317.000000,17617.000000,794.000000,1945354.000000,97837.000000,114757.000000,8807.000000,165.000000,651992.000000,306372.000000,11189009.000000,8809.000000,139.000000,199837.000000,8807.000000,21954560.000000,8807.000000,8807.000000,0.000000,0.000000,0.000000,23388160.000000,0.000000,786417.000000,9180.000000,8807.000000,84414464.000000,35.000000,3909275648.000000
198,2026-08-20T09:39:45.433706212Z,10462520.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,18182.000000,181820.000000,176991584.000000,65852.000000,1.000000,0.000000,0.000000,0.000000,17753.000000,29097984.000000,80389.000000,109592576.000000,80389.000000,261436346.000000,2277977.000000,17753.000000,4653056.000000,0.000000,0.000000,113.000000,119143.000000,17744.000000,87.000000,631640.000000,97778.000000,31680531.000000,80405.000000,44775.000000,1872463654.000000,52637.000000,17447.000000,17747.000000,795.000000,1963107.000000,98106.000000,115026.000000,8872.000000,166.000000,660868.000000,307754.000000,11365115.000000,8874.000000,139.000000,199837.000000,8876.000000,22142976.000000,8877.000000,8876.000000,0.000000,1.000000,0.000000,23609344.000000,0.000000,789516.000000,9182.000000,8877.000000,87191552.000000,35.000000,3909275648.000000
199,2026-08-20T09:40:15.406314312Z,10469916.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,18183.000000,181830.000000,176991584.000000,66282.000000,1.000000,0.000000,0.000000,0.000000,18027.000000,29556736.000000,80800.000000,110059520.000000,80800.000000,261665488.000000,2278825.000000,18027.000000,4734976.000000,0.000000,0.000000,114.000000,122347.000000,18021.000000,87.000000,631640.000000,97779.000000,31690111.000000,80821.000000,44775.000000,1872463654.000000,53469.000000,17724.000000,18024.000000,796.000000,1981134.000000,98653.000000,115573.000000,9010.000000,167.000000,669881.000000,310564.000000,11543162.000000,9013.000000,139.000000,199837.000000,9013.000000,22462464.000000,9014.000000,9013.000000,0.000000,1.000000,0.000000,24035328.000000,0.000000,793579.000000,9182.000000,9014.000000,94097408.000000,35.000000,3909275648.000000
200,2026-08-20T09:40:45.442272819Z,10477233.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,18184.000000,181840.000000,176991584.000000,66702.000000,1.000000,0.000000,0.000000,0.000000,18300.000000,29990912.000000,81209.000000,110526464.000000,81209.000000,261835473.000000,2279689.000000,18300.000000,4808704.000000,0.000000,0.000000,114.000000,122347.000000,18295.000000,88.000000,649940.000000,97780.000000,31700100.000000,81232.000000,44775.000000,1872463654.000000,54289.000000,17998.000000,18298.000000,797.000000,1999434.000000,99201.000000,116121.000000,9147.000000,168.000000,679031.000000,313345.000000,11650591.000000,9150.000000,139.000000,199837.000000,9150.000000,22798336.000000,9150.000000,9150.000000,0.000000,0.000000,0.000000,24272896.000000,0.000000,797608.000000,9182.000000,9150.000000,96055296.000000,35.000000,3909275648.000000
201,2026-08-20T09:41:15.405618567Z,10484660.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,18185.000000,181850.000000,176991584.000000,67133.000000,1.000000,0.000000,0.000000,0.000000,18575.000000,30457856.000000,81622.000000,111017984.000000,81622.000000,261907498.000000,2282588.000000,18575.000000,4890624.000000,0.000000,0.000000,114.000000,122347.000000,18571.000000,89.000000,668515.000000,97781.000000,31710502.000000,81646.000000,44775.000000,1872463654.000000,55119.000000,18274.000000,18574.000000,798.000000,2018009.000000,99747.000000,116667.000000,9285.000000,169.000000,688318.000000,316155.000000,11675035.000000,9288.000000,139.000000,199837.000000,9287.000000,23134208.000000,9288.000000,9287.000000,0.000000,1.000000,0.000000,24346624.000000,0.000000,801681.000000,9182.000000,9288.000000,97890304.000000,35.000000,3909275648.000000
202,2026-08-20T09:41:45.446062191Z,10537088.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19144.000000,191440.000000,176991584.000000,69141.000000,2.000000,0.000000,0.000000,0.000000,18616.000000,30515200.000000,84701.000000,115556352.000000,84701.000000,263341843.000000,2922364.000000,18616.000000,4907008.000000,0.000000,0.000000,114.000000,122347.000000,18616.000000,90.000000,687131.000000,99101.000000,31787872.000000,84677.000000,44915.000000,1884276704.000000,55253.000000,18319.000000,18616.000000,799.000000,2036625.000000,103324.000000,120244.000000,9308.000000,170.000000,697626.000000,323138.000000,11712774.000000,9310.000000,139.000000,199837.000000,9308.000000,23191552.000000,9308.000000,9308.000000,0.000000,0.000000,0.000000,24346624.000000,0.000000,814255.000000,9679.000000,9308.000000,97890304.000000,35.000000,3909275648.000000
203,2026-08-20T09:42:15.418517129Z,10539919.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19193.000000,191930.000000,176991584.000000,69247.000000,1.000000,0.000000,0.000000,0.000000,18616.000000,30515200.000000,84701.000000,115556352.000000,84701.000000,266435916.000000,3394695.000000,18616.000000,4907008.000000,0.000000,0.000000,114.000000,122347.000000,18616.000000,91.000000,705747.000000,99554.000000,32037413.000000,84718.000000,45250.000000,1912651539.000000,55253.000000,18319.000000,18616.000000,800.000000,2055241.000000,103364.000000,120284.000000,9308.000000,171.000000,706934.000000,323325.000000,11829226.000000,9310.000000,139.000000,199837.000000,9308.000000,23191552.000000,9308.000000,9308.000000,0.000000,0.000000,0.000000,24346624.000000,0.000000,816874.000000,9688.000000,9308.000000,97890304.000000,35.000000,3909275648.000000
204,2026-08-20T09:42:45.434892555Z,10540351.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19194.000000,191940.000000,176991584.000000,69262.000000,1.000000,0.000000,0.000000,0.000000,18616.000000,30515200.000000,84701.000000,115556352.000000,84701.000000,270563160.000000,3453215.000000,18616.000000,4907008.000000,0.000000,0.000000,114.000000,122347.000000,18616.000000,92.000000,724363.000000,100021.000000,32293525.000000,84718.000000,45640.000000,1945684929.000000,55253.000000,18319.000000,18616.000000,801.000000,2073857.000000,103364.000000,120284.000000,9308.000000,172.000000,716242.000000,323446.000000,12022112.000000,9310.000000,139.000000,199837.000000,9308.000000,23191552.000000,9308.000000,9308.000000,0.000000,0.000000,0.000000,24346624.000000,0.000000,819749.000000,9688.000000,9308.000000,97890304.000000,35.000000,3909275648.000000
205,2026-08-20T09:43:15.417534315Z,10540689.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19195.000000,191950.000000,176991584.000000,69275.000000,1.000000,0.000000,0.000000,0.000000,18616.000000,30515200.000000,84701.000000,115556352.000000,84701.000000,273317074.000000,3530850.000000,18616.000000,4907008.000000,0.000000,0.000000,114.000000,122347.000000,18616.000000,93.000000,742979.000000,100336.000000,32565131.000000,84718.000000,45900.000000,1967707189.000000,55253.000000,18319.000000,18616.000000,802.000000,2092473.000000,103364.000000,120284.000000,9308.000000,173.000000,725550.000000,323542.000000,12138473.000000,9310.000000,139.000000,199837.000000,9308.000000,23191552.000000,9308.000000,9308.000000,0.000000,0.000000,0.000000,24346624.000000,0.000000,821694.000000,9688.000000,9308.000000,97898496.000000,35.000000,3909275648.000000
206,2026-08-20T09:43:45.442890153Z,10541121.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19196.000000,191960.000000,176991584.000000,69290.000000,1.000000,0.000000,0.000000,0.000000,18616.000000,30515200.000000,84701.000000,115556352.000000,84701.000000,276012595.000000,3598152.000000,18616.000000,4907008.000000,0.000000,0.000000,114.000000,122347.000000,18616.000000,94.000000,761595.000000,100631.000000,32838556.000000,84718.000000,46145.000000,1988458934.000000,55253.000000,18319.000000,18616.000000,803.000000,2111089.000000,103364.000000,120284.000000,9308.000000,174.000000,734858.000000,323633.000000,12331329.000000,9310.000000,139.000000,199837.000000,9308.000000,23191552.000000,9308.000000,9308.000000,0.000000,0.000000,0.000000,24346624.000000,0.000000,823515.000000,9688.000000,9308.000000,97898496.000000,35.000000,3909275648.000000
207,2026-08-20T09:44:15.413796054Z,10541428.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19197.000000,191970.000000,176991584.000000,69302.000000,1.000000,0.000000,0.000000,0.000000,18616.000000,30515200.000000,84701.000000,115556352.000000,84701.000000,279059262.000000,3658801.000000,18616.000000,4907008.000000,0.000000,0.000000,114.000000,122347.000000,18616.000000,95.000000,780211.000000,100965.000000,33114386.000000,84718.000000,46425.000000,2012175214.000000,55253.000000,18319.000000,18616.000000,804.000000,2129705.000000,103364.000000,120284.000000,9308.000000,175.000000,744166.000000,323732.000000,12524193.000000,9310.000000,139.000000,199837.000000,9308.000000,23191552.000000,9308.000000,9308.000000,0.000000,0.000000,0.000000,24346624.000000,0.000000,825587.000000,9688.000000,9308.000000,97898496.000000,35.000000,3909275648.000000
208,2026-08-20T09:44:45.44175893Z,10541860.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19198.000000,191980.000000,176991584.000000,69317.000000,1.000000,0.000000,0.000000,0.000000,18616.000000,30515200.000000,84701.000000,115556352.000000,84701.000000,281713364.000000,3714905.000000,18616.000000,4907008.000000,0.000000,0.000000,114.000000,122347.000000,18616.000000,96.000000,798827.000000,101252.000000,33382886.000000,84718.000000,46665.000000,2032503454.000000,55253.000000,18319.000000,18616.000000,805.000000,2148321.000000,103364.000000,120284.000000,9308.000000,176.000000,753474.000000,323823.000000,12717049.000000,9310.000000,139.000000,199837.000000,9308.000000,23191552.000000,9308.000000,9308.000000,0.000000,0.000000,0.000000,24346624.000000,0.000000,827375.000000,9688.000000,9308.000000,97898496.000000,35.000000,3909275648.000000
209,2026-08-20T09:45:15.413935776Z,10542198.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19199.000000,191990.000000,176991584.000000,69330.000000,1.000000,0.000000,0.000000,0.000000,18616.000000,30515200.000000,84701.000000,115556352.000000,84701.000000,284669444.000000,3767422.000000,18616.000000,4907008.000000,0.000000,0.000000,114.000000,122347.000000,18616.000000,97.000000,817443.000000,101577.000000,33657769.000000,84718.000000,46935.000000,2055372724.000000,55253.000000,18319.000000,18616.000000,806.000000,2166937.000000,103364.000000,120284.000000,9308.000000,177.000000,762782.000000,323920.000000,12909911.000000,9310.000000,139.000000,199837.000000,9308.000000,23191552.000000,9308.000000,9308.000000,0.000000,0.000000,0.000000,24346624.000000,0.000000,829377.000000,9688.000000,9308.000000,88395776.000000,35.000000,3909275648.000000
210,2026-08-20T09:45:45.431086531Z,10542630.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19200.000000,192000.000000,176991584.000000,69345.000000,1.000000,0.000000,0.000000,0.000000,18616.000000,30515200.000000,84701.000000,115556352.000000,84701.000000,287039555.000000,3820342.000000,18616.000000,4907008.000000,0.000000,0.000000,114.000000,122347.000000,18616.000000,98.000000,836059.000000,101834.000000,33939926.000000,84718.000000,47145.000000,2073159934.000000,55253.000000,18319.000000,18616.000000,807.000000,2185553.000000,103364.000000,120284.000000,9308.000000,178.000000,772090.000000,324005.000000,13102761.000000,9310.000000,139.000000,199837.000000,9308.000000,23191552.000000,9308.000000,9308.000000,0.000000,0.000000,0.000000,24346624.000000,0.000000,830957.000000,9688.000000,9308.000000,88395776.000000,35.000000,3909275648.000000
211,2026-08-20T09:46:15.416176055Z,10548767.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19269.000000,192690.000000,176991584.000000,69632.000000,2.000000,0.000000,0.000000,0.000000,18712.000000,30687232.000000,85037.000000,116088832.000000,85037.000000,290372264.000000,3872078.000000,18712.000000,4931584.000000,0.000000,0.000000,114.000000,122347.000000,18705.000000,99.000000,854771.000000,102389.000000,34087685.000000,85034.000000,47448.000000,2098850263.000000,55519.000000,18408.000000,18705.000000,808.000000,2204265.000000,103753.000000,120673.000000,9352.000000,179.000000,781446.000000,325409.000000,13297060.000000,9354.000000,139.000000,199837.000000,9356.000000,23330816.000000,9356.000000,9356.000000,0.000000,0.000000,0.000000,24477696.000000,0.000000,835296.000000,9728.000000,9356.000000,88395776.000000,35.000000,3909275648.000000
212,2026-08-20T09:46:45.44727921Z,10564297.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19476.000000,194760.000000,176991584.000000,70305.000000,1.000000,0.000000,0.000000,0.000000,18866.000000,30924800.000000,85886.000000,117252096.000000,85886.000000,293201188.000000,4335649.000000,18866.000000,4980736.000000,0.000000,0.000000,114.000000,122347.000000,18866.000000,100.000000,873637.000000,103323.000000,34147342.000000,85903.000000,47753.000000,2125036403.000000,56003.000000,18569.000000,18866.000000,809.000000,2223131.000000,104797.000000,121717.000000,9433.000000,180.000000,790879.000000,328478.000000,13331345.000000,9433.000000,139.000000,199837.000000,9433.000000,23519232.000000,9433.000000,9433.000000,0.000000,0.000000,0.000000,24731648.000000,0.000000,842210.000000,9835.000000,9433.000000,97378304.000000,35.000000,3909275648.000000
213,2026-08-20T09:47:15.41851164Z,10569843.000000,64329.000000,16384.000000,10.000000,16384.000000,10.000000,0.000000,0.000000,10.000000,5.000000,40.000000,0.000000,0.000000,10.000000,19479.000000,194790.000000,176991584.000000,70625.000000,2.000000,0.000000,0.000000,0.000000,19068.000000,31293440.000000,86199.000000,117678080.000000,86199.000000,295281151.000000,4480781.000000,19068.000000,5013504.000000,0.000000,0.000000,114.000000,122347.000000,19064.000000,101.000000,892705.000000,103829.000000,34206045.000000,86203.000000,47965.000000,2143244241.000000,56597.000000,18767.000000,19064.000000,810.000000,2242199.000000,105199.000000,122119.000000,9532.000000,181.000000,800413.000000,330554.000000,13364951.000000,9532.000000,139.000000,199837.000000,9534.000000,23781376.000000,9534.000000,9534.000000,0.000000,0.000000,0.000000,25051136.000000,0.000000,846695.000000,9837.000000,9534.000000,98975744.000000,36.000000,3984777216.000000
